class_name,subtype,path,sha256,width,height,aspect_ratio,blur_score,mean_brightness,quality_warning,exact_duplicate_of
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0043.jpg,90ac640d9479dda779dc10f013b84ec33b066c190a0daff19229eb9489305b69,224,224,1.0,1820.297,148.399,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0044.jpg,509de2f5cb68ad45347969d198870fda8968ff2314e43db8fae1c8abee95ff94,224,224,1.0,2119.255,147.127,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0045.jpg,7f5af067fa913e5cc30281f1cc924fd726fadd93af2f35e01f42667dc8cd2ad8,224,224,1.0,2227.132,147.723,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0046.jpg,ad0fbb7d80d6cf329efef313d72973b918a1df8635a090fac803210bf7c932c2,224,224,1.0,2099.88,148.92,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0047.jpg,9ef565caeecd3d49f5d676446944aa20e03287a36670dd4e706769ffc9cc5f97,224,224,1.0,1890.951,150.166,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0048.jpg,8a42ffc8bf7ced29a659306cfbac2c32a3a152ee2f4421e8156bac4c97c72ce3,224,224,1.0,2066.571,150.27,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0049.jpg,eaba83b59038d2217edf3c01d772ddf484181839323ba8bb80fa0b94b99d431a,224,224,1.0,2261.975,149.192,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0050.jpg,d9fbeaa84330c026d38194f334d4e987595c31baac7f67d7774f588b73dbbf53,224,224,1.0,2366.301,147.472,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0051.jpg,f6e393e795f9634741146cbecd97d7f3c17139fd3a3a7e743884157fbf824b74,224,224,1.0,1979.364,148.214,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0052.jpg,fd2448bada176ab4bb081b086d73fbffd3238301fe198d4ee91e0360baa36a90,224,224,1.0,2031.453,148.894,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0053.jpg,0ce69c5b3240116db4d745415a586de270876593ad0253889179594bfce5dc5b,224,224,1.0,2258.422,148.194,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0054.jpg,87a6bac2c8fc43107fa7a9b42882844da86275586f3a252f6b080614edd039bf,224,224,1.0,2150.582,147.811,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0055.jpg,47ff4ce033e652932a8631a2350666c51211d1fff3f7bac88237b4fd299591dd,224,224,1.0,2335.029,147.951,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0056.jpg,4dbba7da6b0afa9e6cba697d110385412ee3b192691236ccca0c6d007abbfca2,224,224,1.0,2375.204,149.201,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0057.jpg,9e3cfe5ad4d83dd086e3ab63cf6a9f01248db72ee682d62234f55db77737d57c,224,224,1.0,2294.69,152.331,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0058.jpg,1be9a7018e8f0c00ce99df2953c29a3ac75d213f71b4246501bde385bf4e2f2e,224,224,1.0,2126.084,153.573,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0059.jpg,f743c23fc437af0f41e86f7f955b7b00eaab649f4d1b5e8af12bdbfc671d57bc,224,224,1.0,1877.532,154.941,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0060.jpg,090b0c498f6d70e06c8f029f148e186e1d51f9a0e5fa7dcbfdc3981c4e600c71,224,224,1.0,1926.63,154.579,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0061.jpg,9774338bf0359d60fe3527cb77949a6aeb3a723846cb1c066dfbc95b6d010916,224,224,1.0,2121.689,154.218,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0062.jpg,9cf9d8b5be0111e6977fb3cb6c187b056a9fb5bfc7b3a8337e6df6fd4d32ca69,224,224,1.0,2067.306,154.368,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0063.jpg,310165ce78dd3776a9e971745577c5e899101ec685e644ec9f2e3ac96cbe5a7a,224,224,1.0,1783.511,154.738,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0064.jpg,d34d2cab034c7cae1f23a329127d28d91690a87f824fc5711d244cb1e2c551ef,224,224,1.0,1561.503,156.89,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0065.jpg,1dbf7b67ff8eaca9a56790cacd29f0f39110cbf412c26bb7dab6f51bf3e49f4a,224,224,1.0,1832.543,157.642,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0066.jpg,1fa6526d59020c86798380ec921452488867f39d63b60e699bd7361a4f88e196,224,224,1.0,1935.004,157.116,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0067.jpg,12e8afee61cdeb941db9362db9f59e46981d8e51b60f4c4bfdd485cfdadebc75,224,224,1.0,1781.737,156.851,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0068.jpg,a400350eed272da5f893206c42ac7a344c670b2d1f6c803eba319a6039871ca5,224,224,1.0,1965.701,156.267,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0069.jpg,6c9e1b7fdffbdc484029ee634757defb4f0fa8ba86657103a43a826e7e338c3f,224,224,1.0,1925.083,155.108,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0070.jpg,ca9869742e8b868f21eb415a3463109b8d4e1c09b2ad195a69255f3d0fd07315,224,224,1.0,2050.754,151.461,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0071.jpg,979cccfe534687024c08d9a2bf5c1aad8d08cf2b2e746a366110fc488cc420df,224,224,1.0,2176.304,148.239,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0072.jpg,9aa8fe731d9be6076cb0e64a1ec9df7c261b3e9a4d6a67da41375f4c52462828,224,224,1.0,2113.102,143.657,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0073.jpg,e3b8841fcd27369c0bd9effbccea7179d6d15d61f964630ed4f2ca52e49fb6d6,224,224,1.0,2192.908,138.435,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0074.jpg,34522d49569b37df8392a57c1b6ec820ab0e8e2b9799414359dd8a4cd70822df,224,224,1.0,1818.867,138.8,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0075.jpg,a020f0c135ddfaf0060e40d3a8f761479d7c6bd3302247f86bbb58327d8871f8,224,224,1.0,1961.693,142.213,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0076.jpg,7c49b35bd78d5b192d4597af53b01c9446b084b3b562d197bee30d2498267afc,224,224,1.0,1798.74,143.708,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0077.jpg,11aa535d92e58af977a832bf0638e14ecf730ab331eeed66c9a23dca6b6784e4,224,224,1.0,1855.064,143.2,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0078.jpg,4755eed2a25146bda098e5ddce7f07c8fdd01cd2cecfba6d40ff19bc51a04b87,224,224,1.0,2022.381,142.422,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0079.jpg,86ca0be7e02c9b6a9b015f2153dadb544a8520ed10ba30c5fc05a227eef0cff0,224,224,1.0,2031.808,141.604,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0080.jpg,4aee87000b8707935d006a0669859a2387970c5ce6163d75092a9614bcd8a814,224,224,1.0,2208.659,141.222,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0081.jpg,213fd2402aad5a2a54a78cec95babafa600105d4b9e19d38302afdf22a7462f1,224,224,1.0,1979.588,145.388,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0082.jpg,e574d03f729edb8d309d383c40ef4086410f7265b4e5bf0aaa7bfed16a7fc940,224,224,1.0,1971.255,148.483,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0083.jpg,cc022380c2baa2a91f68a4a3fdb6be4447c5a1e2edd74c85eaf90acb86a99bab,224,224,1.0,1564.209,149.184,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0084.jpg,c2bde1fc83bbf58420aee9dbe5f1a21ffee23c8121e18c9ef0d66975255e2cfd,224,224,1.0,1928.047,146.424,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0085.jpg,e3724ff55c52404be7464d87a11810b7c9b69f6430174ab94a7596158385747f,224,224,1.0,2014.645,146.251,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0086.jpg,e00cfdb3d89f37f60adeeaa387401f8aa4708ab6d9a2f797b120849ba4300a80,224,224,1.0,1905.973,144.751,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0087.jpg,ea5c87f08de0192136df37a3edb0ad58bd54bb1cb9d33ccaf72dd971f757289f,224,224,1.0,1829.249,142.343,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0088.jpg,b9b21eb2b7ef88d0094ec52720b2435a3bcb1f1e2e40e5e6e8c27248e96fe78c,224,224,1.0,1826.746,141.868,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0089.jpg,7ccc7240df5bd1fb4552c9ef9cc0b2a1ddfff92bdac1b69bab62267826605e33,224,224,1.0,1627.473,140.478,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0090.jpg,06c1df152087228f1e063a6873b3ae1889356e45246bffc7fcefe097982c69b1,224,224,1.0,1714.426,139.196,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0091.jpg,dbf786a3a1bcade97a43697efb6180ba5dd851ef3da2185a249cf50311777d06,224,224,1.0,1749.837,138.005,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0092.jpg,ede27a47037a2a9be45f4ae72fb4b5eadf5d84e2f711ce308b43bcd26079281f,224,224,1.0,1719.117,138.654,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0093.jpg,1967ab14ec7bf60ecaaf262badf8c8f3de183a9b807f3c61f1f35a55253c2d1c,224,224,1.0,1606.939,138.818,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0094.jpg,2d963ea87a203de7c719a8442bb39b07368e4d1f7756c1b6523e5598be3b62b1,224,224,1.0,1526.066,138.316,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0095.jpg,33275691723dccaa58e013e8743c6fbf406e5903623741e2e4cfbea53316b017,224,224,1.0,1864.871,136.504,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0096.jpg,6907f05a325b25eb273a47c013410452c5fb5320db2cfa1659322c1131e92f72,224,224,1.0,1921.139,136.422,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0097.jpg,ce5d0941b5cc12fb8644849bf2935073d7eba0d051306be9ce2f2aad16994097,224,224,1.0,1990.672,135.82,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0098.jpg,be132063201ca1457c03595e98ab925d22d7fd5ba77a0e2ea147a0631d5d5bd2,224,224,1.0,2033.057,135.283,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0099.jpg,f7a397e7fcd8d66f15038c15f7080494d2b73d546cc3416093d277906bd77bcc,224,224,1.0,1981.917,135.806,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0100.jpg,b5c036ccec45b04c0cc6eaac95723ab7b97a51c54e0b32c143551296eee7ddf8,224,224,1.0,2094.485,136.457,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0101.jpg,c91d3b8d65a253924a38aed7f707e92b030cdd9107939e6979674e5de9e94812,224,224,1.0,2017.372,137.158,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0102.jpg,41928ff0355c6a151e880fb153383905562fbe2dca7f978cb16ae5e284defc6c,224,224,1.0,2085.778,137.759,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0103.jpg,4a2e1d740a559d69b41ecf1b21e9be228ff9a63e37aa31a229bfecd28c6b166d,224,224,1.0,2080.828,138.15,,
Post-Antifoam Addition,root,Post-Antifoam Addition/frame_0104.jpg,c276a1b8b1436ab1fbe868a9cdb01792ac4bd524d8caf1754021691943e4e5de,224,224,1.0,2019.284,138.74,,
Foam-Medium,root,Foam-Medium/IMG_5488.png,aadbacee4ce785d0ddd807857229aef257c4b851790eec974941d8b13cd71342,3024,4032,0.75,127.94,117.867,,
Foam-Medium,root,Foam-Medium/IMG_5490.png,2941e2c0fbc606a889a3be40d58d2ae924cec6af1110103a98883c10a7d20c33,3024,4032,0.75,170.591,120.221,,
Foam-Medium,root,Foam-Medium/IMG_5491.png,9319f13a4419ebd82e48bf10d5e41fa3a73ed9a8aef3dc0f95632f3349cf0a4e,3024,4032,0.75,134.069,119.254,,
Foam-Medium,root,Foam-Medium/IMG_5492.png,625214d43a26261a62d05aeeb45d935f72352ddf3ccf8c02fae9bf859ae8781a,3024,4032,0.75,107.02,118.554,,
Foam-Medium,root,Foam-Medium/IMG_5493.png,a5bacd3b08033e05a77987e35a862c3d90854c4e0a0101524dc5889bd373b256,3024,4032,0.75,61.1,116.155,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_26_30_Pro.jpg,cf56efd41005a998cf4c6f1ae35b7949dacf45b6c6837e42c94f105d904f0575,1920,1080,1.7778,827.504,109.672,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_26_31_Pro (2).jpg,467a1c9a8d567ad73d4e4216c80ca965214052edcf95e7b59b7e601603c3cee0,1920,1080,1.7778,827.377,108.358,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_26_31_Pro.jpg,6771bf0e2d3b75e404a07e23a398f75895fb06373552e28ea5bf628a3edcf4c7,1920,1080,1.7778,828.018,108.139,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_26_37_Pro.jpg,25b1a4073ede18c33c8e0dc1ae6e36dfb0e24ba1b7dea4b07a31506aebc2a36c,1920,1080,1.7778,213.795,110.252,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_26_52_Pro.jpg,2b871ecc5791eed85eb3a5f6389987c683c4530393b8fb95252f168c5625f17b,1920,1080,1.7778,741.561,101.795,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_26_56_Pro.jpg,52e006befab15a31fe0b051115493564c950f731d836c73484d90ac7ce912c0b,1920,1080,1.7778,526.869,108.614,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_26_57_Pro (2).jpg,8d461e2aa9b03cdabffd93ea4af4158bf016de16246a8659ee5781d366b2937e,1920,1080,1.7778,513.779,110.275,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_26_57_Pro.jpg,78c3d566d1e27058da9bfae511efa6b017093c4f3adc2a0220b13a3208a6ffa1,1920,1080,1.7778,654.51,109.184,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_27_55_Pro.jpg,b45fdac5315ad415c4269fd1f894948fcbce99659d8b3cf23ce22cb0f2a2ec3b,1920,1080,1.7778,716.687,97.885,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_28_02_Pro.jpg,5ae3f6016aaedf9556eac2c469e0d1cdbd47f7787b2fb3690227d89b0552970a,1920,1080,1.7778,500.404,99.898,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_28_03_Pro.jpg,eb9dd27b00602b5f708ef9ee5184571b3d815126774a57d37754d6a24713c5f9,1920,1080,1.7778,495.933,100.224,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_28_04_Pro.jpg,9e7a9fca67a1fac7a177d44018adf11e306e338b06eb6498b4801aa91e864487,1920,1080,1.7778,486.483,100.826,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_28_29_Pro.jpg,da751ed256c5b296a21c1eb13c38e9f756e1a12cc5d75584ffc98b06a647036e,1920,1080,1.7778,448.468,104.521,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_29_40_Pro.jpg,09ffdcaabf03d5a90bcad2c3ef437d708e303c26e3b2772df82de03799a6f65f,1920,1080,1.7778,572.562,110.182,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_29_43_Pro.jpg,e635e93af20fb8bacef27f6e1d3ca60becaa7f125378ee8dea20bf4ea5621df7,1920,1080,1.7778,313.163,109.825,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_29_45_Pro.jpg,01066820a2f03611fb1feb8eb1151eb03d56fca49eaa747658a6a35300253b37,1920,1080,1.7778,573.393,111.159,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_31_08_Pro.jpg,1a9635f16bcf58228c281a51b0c03e41429491103cea0a46d1b621ae53c04319,1920,1080,1.7778,774.517,112.295,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_31_09_Pro.jpg,2783d6305840b7c1e47df4c3be5acb7d36d7123caec5f15b322f8cd9474d4538,1920,1080,1.7778,244.236,119.37,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_31_11_Pro.jpg,0e2c7606bc848a86cbbecd372deb397adf04a9d444cb1d145a0fee2de9a716bf,1920,1080,1.7778,324.824,120.262,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_31_12_Pro.jpg,ceedd184b8a9931c151de2b0ca0a129bf39ce1b19ee0bb6031f728d3ad81a95c,1920,1080,1.7778,687.627,113.887,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_31_57_Pro.jpg,5217684297c9ba22e6383b5338801e62ca72a41ee8965ef95eb1e8a1f0500d85,1920,1080,1.7778,114.086,107.022,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_31_59_Pro.jpg,1c8152f82b6863714461b75727a5f4d5acc0a4adeb0764cce4af44be8ac33394,1920,1080,1.7778,428.498,115.567,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_32_01_Pro.jpg,4bce07e0f48e01d58d23e1902f532465f58d0b8e41ceef1349cf8201ae7b58a2,1920,1080,1.7778,210.983,114.476,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_32_02_Pro.jpg,d859a9f3ea2d2259689d46b25fe82b5bf4fdeff3f3cdfba04e2a453acf9a035a,1920,1080,1.7778,439.138,114.274,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_32_04_Pro.jpg,48ffd1212fad494301d296375554e35e63bd2b5f9198a528c11649830e08148a,1920,1080,1.7778,325.91,115.793,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_32_06_Pro.jpg,56591af3dc315e7a82bf25a63a1f6e0e2c73ff266157dc0b5a1901d884ba4f57,1920,1080,1.7778,221.776,122.014,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_32_54_Pro.jpg,9d912ec7fdbde39d9d1a92a052816c502a17eb53b0fad9de98172efe8c3f222b,1920,1080,1.7778,154.897,111.391,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_32_56_Pro.jpg,d3bb5601834d2e8bc8dc509cc465e164028c87c4abf52c76b2315bf149069d19,1920,1080,1.7778,273.736,114.288,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_32_57_Pro.jpg,77d6123dae03c355b1af7b31027eb6c853011b1af6af7bc98d95fcc60e57fc76,1920,1080,1.7778,365.349,115.652,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_32_59_Pro.jpg,55462ab327f0f69ec800f47477f3884033e84be9234fe7944b97fcb025310d23,1920,1080,1.7778,490.799,115.231,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_33_00_Pro.jpg,625c603f4491699711b6b6895e584da42d91479c8acb3a7d4291ab4335eafe49,1920,1080,1.7778,333.078,106.29,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_33_01_Pro.jpg,b67d57da54c1a26ec4e3b8e6c6811a1dd5b82191cd7307e6595903b27836aa00,1920,1080,1.7778,532.581,104.902,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_33_02_Pro.jpg,c8867f9558cd2d132b162d1cc1a106d5fa9c29ade34cb3f77a61675d9d14875a,1920,1080,1.7778,581.077,104.131,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_33_04_Pro.jpg,eb82f925ed9346c961d4d7c85e37672971fc12d312a0dc6d919828f4acdbf3b1,1920,1080,1.7778,531.941,103.236,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_33_05_Pro.jpg,fcd787433aca1a086e8d410c0425589d2a21c3bb49cf3448f2210477e61a98c7,1920,1080,1.7778,538.308,102.113,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_33_07_Pro.jpg,bc82d995a7cdb8b8b91750dca71c71615006a092634b2cbd593c060b494f4871,1920,1080,1.7778,506.684,101.149,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_33_09_Pro.jpg,d19d9ca955114fc9540cc5e39fc809dc3361d4455dd1c85c08de5a0565d04eae,1920,1080,1.7778,134.926,114.503,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_33_10_Pro.jpg,b5fe295b737e1fe6e170d1734a5fcfc8a49cef828f2f442e489467afb29864b5,1920,1080,1.7778,57.826,115.81,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_33_14_Pro.jpg,1b1e0782b3100786eeaff7b15dae188eb8a8e318864ef753027959c911cec1d9,1920,1080,1.7778,282.305,114.719,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_33_15_Pro.jpg,03b2c6a4f1cb417fb040a5212226063e11712ee39f2582c8e82cb132df0178bc,1920,1080,1.7778,226.093,114.679,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_33_17_Pro.jpg,74f00d6e238a636fbabe824af70694c1921dd9f8dce6e8b9b53a82595bcbe9a9,1920,1080,1.7778,371.771,104.538,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_33_20_Pro.jpg,f0cda2b4db7fe5727f66d4343c91fe952182a0f00a531023186e51e5bba01de1,1920,1080,1.7778,86.487,122.811,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_33_22_Pro.jpg,b2ed04ae6551b011962ad424717155923764f432d5c31ebc193536d685a81d7c,1920,1080,1.7778,437.923,112.391,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_12_Pro.jpg,5a591da178937722356422ed13b3953fb5ceab1a418f46574f1e3339f8e1eb50,1920,1080,1.7778,456.705,112.95,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_14_Pro.jpg,e3e2106b5c2bee96ac2fe89b6968e1b15784cad28d74880767954226081469e1,1920,1080,1.7778,293.66,105.266,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_22_Pro.jpg,2590ec89760a3065a181f9eb5b721152971984f3ae12f0314b6cf2371508b9e8,1920,1080,1.7778,410.359,119.794,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_25_Pro.jpg,e16a594e34041bcbdb9d632155e6a0a21fea0c672a7961d9eb989d1721d077a5,1920,1080,1.7778,183.956,132.843,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_26_Pro.jpg,6d8790bf98ee2c44e8a01883459a28c0952606002779e4ba5514ebcc6a8a9641,1920,1080,1.7778,512.618,108.915,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_28_Pro.jpg,7f7d81b0511a1024889a19d377939e11d62b02bc2bb2a7498a031a9ab59d4f8b,1920,1080,1.7778,155.138,110.708,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_29_Pro.jpg,3705fd040e55698a1f75708bdf490082cdfda848767cb771c67a644fd34eaf0f,1920,1080,1.7778,507.547,105.243,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_31_Pro.jpg,2fb0eb84e4789c1ebcaf4731e0c2fd266f2987d22e35b454697cb5f3b729ff7f,1920,1080,1.7778,526.547,100.707,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_32_Pro.jpg,ffc54cfb8ba5a244575321424271232927c3c7769e61e9828609f81f9e3b276e,1920,1080,1.7778,670.3,100.524,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_34_Pro.jpg,3e7fac71d4e061b4c836f85e2790c6e4accfd8f80034256a7d694cfc70f6844f,1920,1080,1.7778,678.155,100.282,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_35_Pro.jpg,a6f6e2b6050a3317718b1cbc6e4cf520900f048942e7d409a61c523fcae58ad5,1920,1080,1.7778,387.188,101.759,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_36_Pro.jpg,ce6397ab8a828b418b4f68ea69eea0f115008a9b97beb75be39bc0a80fefe14e,1920,1080,1.7778,556.437,106.715,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_37_Pro.jpg,9517713ca45fcb287e2f6ad72b138a3db03e0c7f381934a317144cb8267652f7,1920,1080,1.7778,584.801,104.314,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_38_Pro.jpg,957d188088477bf4017e0aedebe038612d64d5a2095aaf8e615b22470756bd9f,1920,1080,1.7778,236.458,101.746,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_40_Pro.jpg,acb4b87c1e767bf24da8690ba9471bc21b942c50f25a56c3dc661ac0219eb72f,1920,1080,1.7778,539.455,99.238,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_41_Pro.jpg,0c44ebbe28bd1b6431fc170e5945705baef8080a4b71024aa83b8cb83138216a,1920,1080,1.7778,542.73,97.717,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_43_Pro.jpg,651804aef18da26e8ec8b239a223c37c078ddd30cea057c9f2ad8b58797cefd9,1920,1080,1.7778,194.583,101.049,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_44_Pro.jpg,a39c7f8b6fdce8c3e0537d556ef5ca7f6db63e8c21056a5264e142c5abe802c6,1920,1080,1.7778,101.188,103.803,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_45_Pro.jpg,816af2f2a0ca8d27ea4e9d7271da49a244f20cf2b99b5dc5939d72234342c51c,1920,1080,1.7778,249.331,102.471,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_47_Pro.jpg,30cd0f4a03017c4e2b2b1f65ccd2724f79c3f6bb5f4c4001a4203633b93b4347,1920,1080,1.7778,499.801,99.067,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_49_Pro.jpg,7ee78d4dbe5864e89f2e28cd89258f27fb2f70cb8543d1f5c1ecfde0bdced0cd,1920,1080,1.7778,206.193,102.54,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_50_Pro.jpg,2448e3dad8931677e038864d2052754b1e2b9a16ebe453a61a4b937d063d2a89,1920,1080,1.7778,168.624,106.628,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_52_Pro.jpg,77bbbabfa9b884bcdc7c30e45502629ac7405625b3bd6eb90ddee24e63b2840c,1920,1080,1.7778,467.37,106.908,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_53_Pro.jpg,4ebb3a52ed2c9d05024e5bea2bcbb1351f99de43266793b1020aae325c04efaa,1920,1080,1.7778,347.114,111.273,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_54_Pro.jpg,4b3462a3df45b2dbf334b98771ec0716381e60ffd8c4ca351b281937a97db52f,1920,1080,1.7778,271.609,106.304,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_56_Pro.jpg,1b2ab57e15b8f6324f321ac514a8104bbefb71eb9e4ace431fd32dd827a33032,1920,1080,1.7778,454.013,103.68,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_34_58_Pro.jpg,c68011094593cdf6d6b7e2d32e19de6ab1eb8d257890c9ae537988963962ee00,1920,1080,1.7778,559.835,101.883,,
Foam-Medium,root,Foam-Medium/WIN_20260707_13_35_00_Pro.jpg,332bef9b6c46607531243f23be647655b00a569cfff486f8046f365b1ec29602,1920,1080,1.7778,438.488,102.141,,
